pid,Acantharia,Akashiwo,Alexandrium_catenella,Amoeba,Amoeba_TAG_nano,Amphidinium,Asterionellopsis_glacialis,Asteromphalus,Bacillariophyceae,Bacteria_colony,Bacteriastrum,Bacteriastrum_TAG_interaction,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Chaetoceros,Chaetoceros_TAG_interaction,Chaetoceros_didymus,Chaetoceros_socialis,Chattonella,Chrysochromulina,Chrysochromulina_lanceolata,Ciliophora,Corethron_hystrix,Corymbellus,Coscinodiscus,Cryptophyta,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dictyocha,Dinobryon,Dinophyceae,Dinophyceae_TAG_cyst,Dinophysis,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Fragilidinium,Gonyaulax,Guinardia_flaccida,Guinardia_striata,Gymnodinium,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Lingulodinium_polyedra,Lingulodinium_polyedra_TAG_cyst,Margalefidinium,Mesodinium,Nanoneis,Nauplii,Navicula,Ophiaster,Oxytoxum,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_gracile,Prorocentrum_micans,Prorocentrum_rostratum,Prorocentrum_scutellum,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Strobilidium_morphotype1,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnidium_mucicola,Tintinnina,Tintinnopsis,Tontonia_appendiculariformis,Tripos,Tripos_balechii,Tripos_furca,Tripos_fusus,Tripos_lineatus,Vicicitus_globosus,Warnowia,bad,bead,bubble,coccolithophorid,colony,crescent,detritus,detritus_theca_fragment,detritus_transparent,fecal_pellet,fiber,flagellate,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,pollen_TAG_nano,zooplankton
D20250227T195131_IFCB183_00683,0.0,0.0,0.0,0.0,0.0,1e-06,2.24e-05,0.0,5.7e-06,0.0,0.0,0.0,1e-07,0.0,6e-08,2e-07,0.0,0.0,0.0,6e-08,1.93e-05,1e-06,5.07e-06,0.0,0.0,0.0,0.7217,2e-07,5.4e-07,0.0,2e-07,0.0,0.0002254,1e-07,1e-07,0.0,0.0,0.0,0.0,0.0,6.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,2e-07,0.0,0.0,1.675e-05,0.0,4.727e-05,0.0,0.0,0.0,0.0,1.2e-06,0.0,0.0,0.0,1e-07,6e-08,0.0,0.0,1e-07,1.186e-05,0.0,0.0,0.0,0.0,6e-08,7.17e-05,0.0,1.5e-06,0.0,0.0,0.0,4.4e-06,0.001133,5e-07,0.0,0.0,1e-07,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,2.86e-06,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,1e-07,1e-06,2e-07,6e-08,0.0,0.0,0.0001067,1e-07,3.254e-05,0.0,8.3e-07,0.2307,0.04596,8.05e-06,1e-07,0.0,1e-07,0.0,0.0,0.0
D20250227T195131_IFCB183_00684,0.0,0.0,0.0,1e-07,0.0,6.6e-07,6.44e-06,0.0,2.8e-05,0.0,3e-07,0.0,1e-07,0.0,1.9e-06,5.9e-06,0.0,3.6e-07,0.0,1e-07,4e-07,6e-07,2.724e-05,0.0,1.43e-06,0.0,0.001812,6e-07,3e-07,6e-08,2.4e-07,0.0,3.815e-05,1.43e-06,1e-07,0.0,0.0,0.0,0.0,0.0,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,2.33e-05,0.0,6e-08,0.0,0.0005846,0.0,1.13e-06,0.0,0.0,6e-08,0.0,3.6e-07,0.0,1e-07,0.0,1.5e-06,2.4e-07,0.0,0.0,8.3e-07,3.6e-07,6.6e-07,1e-07,0.0,0.0,6e-08,3.4e-06,0.0,2e-07,0.0,0.0,0.0,9e-07,0.2856,4e-06,1e-07,0.0,1.67e-06,9.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0001999,5.03e-05,0.0,0.0,0.0,0.0,0.0,2e-07,6e-08,6e-08,3e-07,0.0,0.0,6e-08,1.2e-06,6.31e-05,2e-06,1.6e-06,2.4e-07,0.0,0.003273,3.6e-07,0.000728,0.0,2.4e-07,0.1512,0.556,7.57e-06,2.4e-07,0.0,2e-07,0.0,0.0,6e-08
D20250227T195131_IFCB183_00685,0.0,0.0,0.0,5.4e-07,0.0,2.4e-07,2.3e-06,0.0,1.6e-05,6e-08,8e-07,0.0,1e-07,0.0,1.13e-06,1.02e-05,0.0,5e-07,1e-07,6e-08,8e-07,1e-07,9.6e-06,0.0,1.2e-06,1e-07,0.0005774,8e-07,1.4e-06,6e-08,5e-07,2.4e-07,2.41e-05,7.45e-06,2.4e-07,0.0,0.0,3.6e-07,0.0,0.0,3.6e-07,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,2.4e-07,3.2e-06,0.0,0.0,0.0,0.0001589,0.0,2e-07,2e-07,0.0,1e-07,0.0,6e-08,6e-08,6e-08,0.0,3.46e-06,2.4e-07,0.0,0.0,1.25e-06,6e-08,4.95e-06,1e-07,0.0,0.0,6e-08,7e-07,0.0,0.0,0.0,0.0,0.0,3.4e-06,0.003168,6.6e-07,3.6e-07,0.0,3e-07,3.82e-05,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0003304,4.29e-05,0.0,0.0,0.0,6e-08,0.0,1e-07,0.0,6e-08,2e-07,0.0,0.0,6e-08,5.07e-06,0.005394,5.94e-05,8.1e-06,3.6e-07,6e-08,0.001176,3.6e-07,0.00011504,0.0,6.1e-06,0.01415,0.9746,1.85e-06,1.43e-06,0.0,6e-08,3.6e-07,0.0,2e-07
D20250227T195131_IFCB183_00686,0.0,0.0,0.0,6e-08,0.0,6e-08,4e-07,0.0,8.05e-06,0.0,3.6e-07,0.0,0.0,0.0,3e-07,5.5e-06,0.0,6e-08,0.0,6e-08,1e-07,0.0,6.26e-06,0.0,3e-07,0.0,0.0001247,3.6e-07,2.4e-07,0.0,2e-07,0.0,9.4e-06,2.26e-06,6e-08,0.0,0.0,1e-07,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,4.05e-06,0.0,0.0,0.0,8.83e-05,0.0,6e-08,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,6.6e-07,6e-08,0.0,0.0,5e-07,0.0,3.6e-07,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,8e-07,0.000811,1e-07,1e-07,0.0,2e-07,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16e-05,2e-05,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,6e-08,0.0,0.0,0.0,1.1e-06,0.002846,2.66e-05,1.8e-06,2e-07,0.0,0.0007486,1e-07,9.173e-05,0.0,1.1e-06,0.01962,0.9756,8.3e-07,4e-07,0.0,6e-08,6e-08,0.0,6e-08
D20250227T195131_IFCB183_00687,0.0,0.0,0.0,1e-07,0.0,5.4e-07,3.6e-07,0.0,1.764e-05,0.0,7e-07,0.0,0.0,0.0,1.2e-06,1.717e-05,0.0,2e-07,0.0,2e-07,5.4e-07,6e-08,2.533e-05,0.0,2.4e-07,0.0,0.00011104,6e-07,3e-07,6e-08,2.4e-07,0.0,2.635e-05,2.86e-06,6e-08,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,2.986e-05,0.0,6e-08,0.0,0.00010085,0.0,2.4e-07,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,9e-07,1e-07,0.0,0.0,2e-07,0.0,2.4e-07,6e-08,0.0,0.0,6e-08,1.1e-06,0.0,0.0,0.0,0.0,0.0,8.3e-07,0.000961,5e-07,6e-08,0.0,7e-07,7.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002477,1.05e-05,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,3.6e-07,0.0,0.0,6e-08,8.3e-07,0.0001225,1.93e-05,1.9e-06,3e-07,0.0,0.000649,1e-07,0.0001701,0.0,8e-07,0.04214,0.955,1.43e-06,5e-07,0.0,1e-07,0.0,0.0,1e-07
D20250227T195131_IFCB183_00688,0.0,0.0,0.0,4e-07,0.0,6e-08,1.85e-06,0.0,3.89e-05,3.6e-07,6.6e-07,0.0,1e-07,0.0,8e-07,1.63e-05,0.0,2e-07,1e-07,0.0,2.4e-07,2e-07,6.8e-06,0.0,1.25e-06,6e-08,0.00012034,1.1e-06,3.4e-06,6e-08,1.1e-06,5e-07,2.26e-06,1.9e-06,2.4e-07,0.0,0.0,8e-07,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,6.6e-07,0.0,6e-08,6e-08,6.59e-05,0.0,6e-08,2e-07,0.0,2e-07,0.0,6e-08,6e-08,6e-08,0.0,1.13e-06,1e-07,0.0,0.0,2.1e-06,6e-08,5.25e-06,6e-08,0.0,0.0,0.0,1.2e-06,0.0,6e-08,0.0,0.0,0.0,2.2e-06,0.001623,3.6e-07,7e-07,0.0,6e-08,4.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0001546,2.915e-05,0.0,0.0,6e-08,6e-08,0.0,1e-07,0.0,6e-08,1e-07,0.0,0.0,0.0,8.76e-06,0.075,9.376e-05,1.3e-06,1.6e-06,1e-07,0.003822,1.13e-06,0.0005093,0.0,1.085e-05,0.005642,0.9126,7.03e-06,1.67e-06,0.0,6e-08,2.4e-07,0.0,2.4e-07
D20250227T195131_IFCB183_00689,0.0,0.0,0.0,3e-07,0.0,1.25e-06,2.86e-06,0.0,0.0002809,1e-07,1.13e-06,0.0,6e-08,0.0,9.6e-06,3.135e-05,0.0,5e-07,6e-08,3.6e-07,1.9e-06,8.3e-07,3.87e-05,0.0,2.4e-06,2e-07,0.00122,4.05e-06,4.5e-06,6e-08,1.5e-06,1e-07,2.664e-05,2.9e-06,6.6e-07,0.0,6e-08,6e-08,1e-07,0.0,1.67e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-07,1.806e-05,0.0,3e-07,2e-07,0.0001464,0.0,1.97e-06,1e-07,0.0,3.6e-07,0.0,5.4e-07,6e-08,1e-07,0.0,3.64e-06,5e-07,0.0,2e-07,5.4e-07,3e-07,1.6e-06,2.4e-07,0.0,0.0,1e-07,1.68e-05,0.0,6.6e-07,0.0,0.0,6e-08,4.9e-06,0.00905,1.8e-06,2e-07,6e-08,2.2e-06,3.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,2.4e-07,0.0007834,5.436e-05,0.0,0.0,6e-08,0.0,0.0,5.4e-07,6e-08,1e-07,7e-07,0.0,0.0,6e-08,5e-06,0.0005636,1.734e-05,2.9e-06,1.5e-06,6e-08,0.003424,6e-07,0.000642,0.0,1.276e-05,0.05017,0.933,0.0002623,5.54e-06,6e-08,4.2e-06,6e-08,0.0,1e-07
D20250227T195131_IFCB183_00690,0.0,0.0,0.0,0.0,0.0,1e-07,1e-07,0.0,1.353e-05,0.0,6e-08,0.0,0.0,0.0,2.4e-07,6.8e-06,0.0,0.0,0.0,0.0,1e-07,0.0,2.5e-06,0.0,6e-08,0.0,3.016e-05,1e-07,6e-08,0.0,0.0,0.0,1.3e-06,3.6e-07,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,8e-07,0.0,0.0,0.0,7.9e-06,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,5e-07,0.0,0.0,0.0,0.0,0.0,2e-07,0.000216,1e-07,0.0,0.0,6e-08,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002422,6.85e-06,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,6e-08,0.0,0.0,0.0,2.4e-07,0.0003874,3.964e-05,1e-07,6e-08,0.0,0.000131,0.0,2.056e-05,0.0,5.4e-07,0.006653,0.992,2.56e-06,1e-07,0.0,1e-07,0.0,0.0,0.0
D20250227T195131_IFCB183_00691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-07,0.0,0.0,0.0,2.86e-06,0.0,0.0,0.0,0.0,0.0,6e-08,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.21e-05,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14e-05,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282,6.26e-06,0.0,0.0,0.0,3.63e-05,0.0,1.67e-06,0.0,1e-07,0.002113,0.9966,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00692,0.0,0.0,0.0,1e-07,0.0,2e-07,2.6e-06,0.0,3.58e-05,0.0,6e-08,0.0,0.0,0.0,6e-07,3.46e-06,0.0,6e-08,0.0,0.0,3e-07,1e-07,7.87e-06,0.0,2.4e-07,0.0,0.003963,2e-07,6e-07,0.0,1e-07,6e-08,1.085e-05,4e-07,1e-07,0.0,0.0,0.0,0.0,0.0,8.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,6.6e-07,0.0,0.0,0.0,0.0001061,0.0,3e-07,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,1.55e-06,6e-08,0.0,0.0,3.6e-07,6e-08,5.4e-07,0.0,0.0,0.0,0.0,1.85e-06,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.01765,6e-07,6e-08,0.0,3e-07,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002394,2.784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,6e-07,0.001238,5.6e-06,1.97e-06,0.0,0.0,0.0006256,6e-08,3.856e-05,0.0,9e-07,0.03036,0.946,2.86e-06,2.4e-07,0.0,6e-08,0.0,0.0,0.0
D20250227T195131_IFCB183_00693,0.0,0.0,0.0,6e-08,0.0,1.8e-06,2.1e-06,0.0,1.24e-05,0.0,0.0,0.0,0.0,0.0,4e-07,2.26e-06,0.0,6e-08,0.0,2.4e-07,1.5e-06,3e-07,1.925e-05,0.0,2e-07,0.0,0.009346,2e-07,2e-07,0.0,1e-07,0.0,0.0001205,7e-07,1e-07,0.0,0.0,0.0,0.0,0.0,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025e-05,0.0,0.0,0.0,0.000439,0.0,5.84e-06,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,8.3e-07,6e-08,0.0,0.0,6e-08,5e-07,1e-07,6e-08,0.0,0.0,6e-08,1.19e-05,0.0,1e-07,0.0,0.0,0.0,3.2e-06,0.024,9e-07,0.0,0.0,1.8e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257e-05,7.87e-06,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,2e-07,0.0,0.0,0.0,2.4e-07,1.436e-05,2.4e-06,1.3e-06,0.0,0.0,0.0003667,6e-08,7.05e-05,0.0,2.4e-07,0.1581,0.807,1.97e-06,1e-07,0.0,1e-07,0.0,0.0,0.0
D20250227T195131_IFCB183_00694,0.0,0.0,0.0,6e-08,0.0,5.36e-06,8.34e-06,0.0,3.02e-05,0.0,0.0,0.0,6e-08,0.0,2.4e-07,1.25e-06,0.0,0.0,0.0,6e-07,2.396e-05,9.5e-07,2.34e-05,0.0,6e-08,0.0,0.182,9.5e-07,1.4e-06,0.0,3.6e-07,6e-08,0.0004501,1.1e-06,6e-07,0.0,0.0,0.0,3e-07,0.0,6.586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-06,3.6e-07,6e-08,0.0,3.546e-05,6e-08,0.00010264,0.0,0.0,0.0,0.0,1.6e-06,0.0,0.0,0.0,6e-07,6e-08,0.0,1e-07,2e-07,3.16e-06,0.0,6e-08,0.0,0.0,3.6e-07,0.0002568,0.0,2.1e-06,0.0,0.0,0.0,1.1e-05,0.0005918,4e-07,0.0,0.0,9.5e-07,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,1.87e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,2e-07,0.0,0.0,0.0,3e-07,2.13e-05,4.9e-06,2e-07,0.0,6e-08,0.000257,6e-08,5.716e-05,0.0,3.4e-06,0.4734,0.3425,9.87e-05,1e-06,0.0,2.5e-06,0.0,0.0,0.0
D20250227T195131_IFCB183_00695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,8.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,0.0,0.0,1e-07,0.0,3e-07,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0,5e-07,1.1e-06,1.0,6e-08,6e-08,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00696,0.0,0.0,0.0,1e-07,0.0,1.25e-06,6e-08,0.0,1.574e-05,0.0,6e-08,0.0,0.0,0.0,5e-07,3.93e-06,0.0,6e-08,0.0,1e-07,1e-07,6e-08,2.813e-05,0.0,0.0,0.0,7.14e-05,6e-08,6e-08,0.0,6e-08,0.0,2.79e-05,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436e-05,0.0,0.0,0.0,8.6e-06,0.0,2.4e-07,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-06,0.0,0.0,0.0,0.0,0.0,3e-07,0.0001785,1e-07,0.0,0.0,5e-07,8.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000394,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,6e-08,9.66e-06,9.36e-06,2.56e-06,0.0,0.0,9.34e-05,0.0,2.3e-05,0.0,1e-07,0.03091,0.9683,5e-07,1e-07,0.0,6e-08,0.0,0.0,0.0
D20250227T195131_IFCB183_00697,6e-08,0.0,0.0,0.007545,0.0,5e-07,4.53e-06,6e-08,0.0007796,2.515e-05,8e-07,0.0,3.2e-06,0.0,0.0001027,2.61e-05,6e-08,3.76e-06,2.1e-06,0.0,2.4e-07,4.9e-06,1.33e-05,0.0,4e-07,0.0,2.867e-05,1.13e-06,1.8e-06,2.56e-06,5.6e-06,1.25e-06,3.57e-05,9.1e-06,1e-06,0.0,0.0,6.956e-05,0.0,6e-07,5e-07,0.0,0.0,6e-08,5.4e-07,1e-07,2.4e-07,2.4e-07,1.2e-06,3.6e-07,0.0,1.2e-06,5.4e-07,2e-05,0.0,2e-07,8e-07,6e-08,1.5e-06,2.5e-06,1.997e-05,2e-07,1.6e-06,0.0,4.8e-06,1.1e-06,0.0,0.0,3.34e-06,1.05e-05,9.36e-06,4.53e-06,0.0,0.0,6e-08,5.84e-06,6e-08,6e-08,0.0,1.3e-06,1e-07,8.3e-07,0.0004733,5.4e-07,4e-07,3.6e-07,0.0,0.0004008,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,2e-07,2.4e-07,6.6e-06,9.5e-07,0.0,0.0,1.4e-06,1.5e-06,0.0,6e-08,2.4e-07,3e-07,1e-07,0.0,0.0,0.0,2.44e-06,0.000758,1.6e-06,6.6e-06,3.7e-06,6e-08,0.3877,0.003904,0.532,1.144e-05,2.74e-06,0.00815,0.05737,0.0002987,1.2e-06,0.0,1.1e-06,0.0,6e-08,2.6e-06
D20250227T195131_IFCB183_00698,0.0,0.0,0.0,5e-07,0.0,1.264e-05,5.76e-05,0.0,0.0001268,0.0,0.0,0.0,6e-07,0.0,6e-07,4.6e-06,0.0,1e-07,0.0,7e-07,0.0002129,7.33e-06,7.34e-05,0.0,2e-07,0.0,0.553,1.2e-06,6.56e-06,6e-08,6.6e-07,6e-08,0.0008087,1.8e-06,1.43e-06,0.0,0.0,0.0,1e-07,0.0,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,1.67e-06,1.25e-06,1e-07,6e-08,0.0001738,6e-08,0.000351,1e-07,0.0,0.0,0.0,3.93e-06,0.0,0.0,0.0,8.3e-07,8e-07,0.0,1e-07,3.6e-07,9.435e-05,1e-07,5.4e-07,0.0,0.0,7e-07,0.0003726,6e-08,4.7e-06,0.0,0.0,0.0,1.33e-05,0.02107,6e-06,2e-07,6e-08,1.43e-06,8e-07,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,4e-07,6.086e-05,2.15e-06,0.0,0.0,6e-08,0.0,0.0,2e-07,6e-08,1e-07,9.5e-07,0.0,0.0,0.0,2.15e-06,9.4e-06,2.1e-06,2e-06,0.0,2e-07,0.000324,1.8e-06,0.0001651,0.0,2.86e-06,0.2737,0.1488,2.3e-05,1.25e-06,6e-08,5e-07,0.0,0.0,6e-08
D20250227T195131_IFCB183_00699,2.12e-05,2.086e-05,1.18e-05,0.0002913,3e-07,1.43e-06,3.38e-05,8.4e-06,0.0096,0.0005713,8.935e-05,2.11e-05,0.0003471,4.7e-06,0.0001457,0.0005665,1.144e-05,0.00010204,1.925e-05,3.7e-06,1.603e-05,2.76e-05,0.0003088,2e-07,0.000234,3.58e-05,0.0008526,0.0002382,0.00301,1.22e-05,0.0002037,4.154e-05,0.0007467,0.000824,2.38e-05,3e-07,6.6e-07,8.89e-05,0.0,1.1e-06,7.03e-06,6.6e-07,2.9e-06,4.53e-06,2.277e-05,5.5e-06,8.94e-06,9.5e-06,1.31e-05,9.75e-05,9e-07,5.96e-06,2.27e-05,0.008995,3.6e-07,2.176e-05,0.0001472,6.6e-07,0.0013275,1.89e-05,3.8e-06,0.0001036,6.57e-05,1.13e-06,5.07e-05,8.535e-05,6e-07,2e-07,3.093e-05,0.0001758,0.000514,0.0001041,6.6e-07,1.06e-05,3.34e-06,1.46e-05,8.46e-06,9.3e-06,1.2e-06,4.95e-06,2.31e-05,6.986e-05,0.007298,1.055e-05,0.0003617,4.95e-06,2.2e-06,0.000669,2.3e-06,2.91e-05,2.26e-06,1e-07,1.24e-05,5.5e-06,3e-06,4.6e-06,1.943e-05,0.0003045,0.0001999,5.7e-06,1.84e-05,4.8e-06,7.17e-05,1.1e-06,1.14e-05,2.69e-05,3.4e-05,2.8e-05,5e-07,2.74e-06,3.3e-06,0.0563,0.06915,0.0001745,0.0005703,0.0004041,0.002571,0.4548,0.01087,0.2147,0.00011885,0.002203,0.00882,0.1381,0.0002759,0.001165,2.56e-06,2.6e-06,3.51e-05,2.86e-06,0.0001103
D20250227T195131_IFCB183_00700,0.0,2.05e-05,1.514e-05,6e-08,0.0,5.186e-05,2e-07,0.0,1.603e-05,0.0,2.4e-07,0.0,0.0,0.0,1.71e-05,6.26e-06,0.0,6e-07,0.0,1.496e-05,6e-08,0.0,0.000259,6e-08,1.13e-06,8e-07,9.06e-06,1e-07,6e-08,8.3e-07,2.56e-06,0.0,0.345,2.04e-05,3e-06,0.0,2e-07,0.0,6e-07,0.0,1.9e-06,0.0,0.0,0.0,0.0,6e-08,5.57e-05,0.0,2.4e-07,0.2834,2.986e-05,1.25e-06,3.6e-07,0.0003352,1.26e-05,1.65e-05,0.0,7.4e-06,6e-08,0.0,3e-07,3.24e-05,4.53e-06,0.0005584,7.57e-05,2e-07,0.0,0.0,0.0,6e-08,0.0,2e-07,0.0,6e-08,2.59e-05,4e-07,1.8e-06,0.0,6e-08,8.46e-06,0.0,2.515e-05,6.05e-05,1.97e-06,0.0,0.0,0.3533,1.1e-06,1.3e-06,2e-07,0.0,0.0,1.43e-06,3.8e-06,2.4e-07,7.1e-06,6e-08,0.001041,1.5e-06,0.0,0.0,0.0,3e-07,6e-08,3.04e-06,1.6e-06,6e-08,1.2e-06,6e-08,0.0,0.0003674,3e-07,6e-08,1e-07,7.83e-05,6e-08,0.0,4.864e-05,2.3e-06,2.1e-06,6e-08,0.0,0.01422,0.000818,0.0,3e-07,0.0,5.4e-07,1.34e-05,0.0,0.0
D20250227T195131_IFCB183_00701,0.0,0.0,0.0,2.4e-07,0.0,1e-07,2.3e-06,0.0,2.83e-05,1e-07,7e-07,0.0,1e-07,0.0,1.13e-06,1.79e-05,0.0,2.4e-07,1e-07,0.0,3.6e-07,1e-07,7.57e-06,0.0,9e-07,6e-08,0.000144,8e-07,1.85e-06,6e-08,5.4e-07,2e-07,2.9e-06,2.2e-06,2.4e-07,0.0,0.0,3e-07,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,1.43e-06,0.0,6e-08,6e-08,8.804e-05,0.0,6e-08,1e-07,0.0,1e-07,0.0,6e-08,6e-08,1e-07,0.0,9.5e-07,1e-07,0.0,0.0,1.67e-06,6e-08,3.64e-06,6e-08,0.0,0.0,0.0,1e-06,0.0,6e-08,0.0,0.0,0.0,1.2e-06,0.00439,5e-07,3e-07,0.0,1e-07,4.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0002275,3.684e-05,0.0,0.0,6e-08,0.0,0.0,2e-07,0.0,6e-08,2e-07,0.0,0.0,0.0,6e-06,0.0147,7.427e-05,9e-07,7e-07,6e-08,0.001976,5e-07,0.0003772,0.0,3.76e-06,0.01069,0.9673,5.8e-06,9e-07,0.0,1e-07,1e-07,0.0,2e-07
