#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 10 17 10 20 157  0.8  1.6  0.61 12.19  7.23 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 11 20 192  1.1  1.7  0.63  9.85  7.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 12 20 150  1.4  2.3  0.65 12.19  7.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 13 20 179  0.7  1.2  0.64 11.13  7.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 14 20 154  1.1  1.8  0.60 10.67  7.82 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 15 20 192  0.5  1.4  0.56 12.19  7.65 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 16 20 204  2.3  3.3  0.58 11.64  7.71 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 17 20 221  3.8  4.9  0.53 12.19  7.52 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 18 20 242  4.2  5.1  0.53 11.13  7.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 19 20 238  4.7  8.9  0.48 13.47  6.88 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 20 20 234  5.7  6.4  0.49 12.19  6.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 21 20 235  4.8  5.8  0.47 11.64  6.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 22 20 233  3.2  4.0  0.46 12.80  6.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 17 23 20 233  3.0  3.8  0.48 10.24  6.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 00 20 227  1.8  2.4  0.54 12.80  6.40 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 01 20 232  2.3  3.0  0.60  9.85  6.26 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 02 20 261  0.7  1.4  0.55  9.85  6.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 03 20 315  0.6  1.3  0.56  9.85  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 04 20 249  4.4  5.4  0.58  9.85  6.52 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 05 20 254  4.2  5.4  0.53  6.24  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 06 20 231  2.8  3.6  0.58  6.74  5.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 07 20 254  4.2  6.1  0.61  6.10  5.50 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 08 20 245  4.4  5.9  0.61  6.92  5.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 09 20 242  4.0  5.2  0.67  7.31  5.32 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 10 20 243  2.4  3.6  0.81  6.74  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 11 20 181  2.0  3.7  0.90  6.56  5.78 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 12 20 134  1.3  3.1  0.94  6.74  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 13 20  89  1.8  2.6  0.95  6.74  5.66 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 14 20 108  2.4  3.8  0.95  8.53  6.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 15 20 113  1.3  2.3  0.92  7.76  6.58 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 16 20 283  0.6  1.6  0.91  9.85  6.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 17 20 285  0.9  1.6  0.91 10.24  6.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 18 20 265  2.9  3.8  0.98  9.85  6.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 19 20 261  3.1  3.9  0.94  8.00  6.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 20 20 261  3.0  4.3  0.89  6.74  6.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 21 20 272  3.2  4.3  0.91  5.82  6.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 22 20 278  3.5  4.9  0.81  7.53  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 18 23 20 310  3.9  5.2  0.86  7.31  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 00 20 329  3.8  5.3  0.85  6.40  5.44 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 01 20  20  1.6  2.7  0.90  5.69  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 02 20  23  2.4  3.9  0.80 11.13  5.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 03 20  40  2.5  4.2  0.82 10.24  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 04 20   6  0.1  1.1  0.87  9.85  6.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 05 20 132  0.7  1.7  0.89 11.13  6.23 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 06 20  48  0.5  1.6  0.83  9.48  5.70 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 07 20 105  0.8  2.5  0.84 10.24  5.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 08 20 140  1.0  2.0  0.85  4.92  5.26 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 09 20 103  2.0  4.7  0.75  4.57  5.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 10 20  93  2.2  4.0  0.85 10.67  5.19 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 11 20 103  3.6  5.5  0.86  5.33  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 12 20 191  0.7  3.1  0.85 10.67  5.60 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 13 20 134  2.0  4.7  0.95  9.85  5.88 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 14 20 110  1.8  5.4  0.89  9.85  5.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 15 20 108  1.1  4.2  0.78  9.48  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 16 20 181  1.1  2.6  0.72  9.48  6.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 17 20 295  0.6  1.8  0.64  9.85  6.51 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 18 20 337  1.5  2.5  0.64  9.85  6.46 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 19 20 301  1.0  1.7  0.61  9.85  6.36 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 20 20 279  1.3  2.2  0.59  9.85  6.41 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 21 20 304  1.0  1.7  0.55  8.53  5.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 22 20   9  1.1  2.2  0.56  9.48  6.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 19 23 20 358  1.4  2.0  0.52  8.53  5.93 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 00 20   8  2.0  2.8  0.53 10.67  5.78 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 01 20   5  3.5  4.3  0.57  8.83  6.10 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 02 20 115  0.6  1.9  0.57  9.14  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 03 20 149  0.6  2.1  0.54  8.83  6.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 04 20  16  0.7  3.1  0.51  8.53  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 05 20 131  0.7  2.3  0.45  8.00  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 06 20 161  0.2  0.7  0.44  9.14  6.17 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 07 20  74  0.5  1.4  0.44  9.14  6.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 08 20 163  0.6  1.7  0.37  8.00  6.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 09 20  87  1.2  2.6  0.42  7.76  6.34 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 10 20 169  1.4  3.8  0.42  7.31  6.64 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 11 20 138  0.7  2.6  0.44  9.48  6.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 12 20 147  1.0  3.2  0.41  9.48  6.30 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 13 20  96  0.3  1.1  0.43 10.67  6.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 14 20 183  0.2  1.2  0.42 10.24  6.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 15 20 219  0.3  1.2  0.44  9.48  6.83 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 16 20  10  0.3  1.0  0.46  8.83  6.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 17 20 310  0.1  0.8  0.46  9.48  6.99 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 18 20 301  0.0  0.6  0.43  9.14  7.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 19 20 360  0.6  1.5  0.43  8.83  6.76 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 20 20 348  0.8  2.3  0.37  8.83  6.62 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 21 20   8  1.7  3.2  0.38  8.26  6.71 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 22 20  12  2.5  3.6  0.36  8.00  6.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 20 23 20  13  4.0  4.7  0.34  9.14  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 00 20  19  3.5  4.7  0.33  8.83  5.99 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 01 20  21  3.2  4.2  0.32  8.83  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 02 20  31  2.9  4.0  0.38  2.78  4.83 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 03 20  31  1.4  2.5  0.39  2.78  4.56 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 04 20  81  0.6  1.3  0.44  3.01  4.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 05 20 180  0.0  0.7  0.44  3.05  4.49 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 06 20 209  0.2  1.4  0.46  3.28  4.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 07 20 107  0.4  1.5  0.41  3.20  4.29 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 08 20 107  1.2  3.1  0.45  3.41  4.28 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 09 20 104  2.3  3.6  0.46  3.46  4.49 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 10 20  96  0.6  2.8  0.42  3.51  4.61 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 11 20  73  0.1  0.7  0.42  3.88  4.60 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 12 20  36  0.7  1.4  0.41  7.31  4.81 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 13 20 106  0.1  0.8  0.38  7.31  4.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 14 20 236  0.1  0.8  0.38  8.26  4.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 15 20 181  0.1  0.7  0.36  8.00  4.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 16 20 238  0.6  2.4  0.35  3.37  4.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 17 20 298  0.2  0.9  0.34  3.28  4.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 18 20 333  0.7  1.6  0.32  9.14  5.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 19 20  28  0.7  1.7  0.32  8.53  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 20 20 333  1.0  2.1  0.32  7.76  5.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 21 20 312  1.4  2.8  0.30  8.26  5.56 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 22 20 339  0.8  1.5  0.31  6.74  5.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 21 23 20 341  1.2  2.1  0.35  3.37  4.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 00 20  27  0.6  1.8  0.34  3.28  4.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 01 20   9  1.9  2.2  0.37  3.32  4.28 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 02 20   8  0.0  0.9  0.37  3.20  4.28 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 03 20 999  0.0  0.0  0.38  3.01  4.25 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 04 20  53  0.2  0.7  0.44  3.24  4.17 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 05 20 999  0.0  0.0  0.47  3.20  4.07 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 06 20 316  0.0  0.6  0.54  4.57  4.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 07 20  87  0.2  1.0  0.56  4.83  4.32 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 08 20 155  0.0  0.5  0.56  4.57  4.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 09 20  36  0.1  0.7  0.51  4.74  4.67 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 10 20  31  0.3  1.1  0.49  4.34  4.64 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 11 20 134  0.0  0.4  0.50  4.57  4.62 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 12 20 138  0.1  0.7  0.48  4.49  4.66 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 13 20  68  0.1  0.8  0.51  4.65  4.69 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 14 20  44  0.4  1.8  0.49  4.83  4.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 15 20 999  0.0  0.0  0.46  4.57  4.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 16 20 999  0.0  0.0  0.46  4.49  4.66 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 17 20 276  0.6  1.2  0.49  4.65  4.90 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 18 20 307  0.3  1.0  0.49  4.74  5.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 19 20 327  0.2  0.8  0.48  4.41  4.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 20 20 326  1.3  1.9  0.43 17.07  5.36 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 21 20   4  1.3  1.9  0.46 17.07  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 22 20 333  1.8  2.6  0.46  4.65  4.94 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 22 23 20 323  1.1  1.7  0.45  4.92  4.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 00 20 354  0.4  0.9  0.47  4.00  4.69 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 01 20 331  0.6  1.0  0.48  4.83  4.55 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 02 20 159  0.1  0.7  0.49  3.16  4.32 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 03 20  50  0.0  0.6  0.48  4.65  4.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 04 20  93  0.1  0.8  0.50  5.12  4.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 05 20 203  0.2  0.9  0.54  3.05  4.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 06 20  51  0.2  0.7  0.56  5.33  4.51 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 07 20 999  0.0  0.0  0.54 16.00  4.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 08 20 169  0.4  1.1  0.50  4.27  4.70 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 09 20  28  0.7  1.1  0.53 16.00  4.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 10 20 186  0.6  1.3  0.53 16.00  4.94 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 11 20 130  0.4  1.1  0.48 16.00  5.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 12 20 150  0.2  0.9  0.49 16.00  5.46 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 13 20  93  0.6  1.7  0.48  3.56  5.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 14 20 120  0.7  2.0  0.51  6.56  5.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 15 20  41  0.3  2.1  0.55 16.00  5.62 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 16 20 346  1.3  2.5  0.52  7.76  5.67 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 17 20 230  1.2  2.1  0.55  7.76  5.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 18 20 359  0.5  1.3  0.58  6.92  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 19 20 338  0.9  1.6  0.64  5.69  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 20 20 312  0.4  0.9  0.63  5.69  5.81 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 21 20 347  0.6  1.4  0.64  7.76  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 22 20 299  0.8  1.5  0.68  8.00  6.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 23 23 20 345  0.2  1.0  0.73  7.11  6.19 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 00 20   6  0.7  1.3  0.67  8.00  6.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 01 20  44  0.1  0.6  0.65  7.31  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 02 20 999  0.0  0.0  0.60  7.11  5.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 03 20 999  0.0  0.0  0.57  7.76  5.68 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 04 20 330  0.1  0.5  0.51  7.31  5.66 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 05 20  71  0.0  0.3  0.51  6.40  5.61 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 06 20 999  0.0  0.0  0.52  9.14  5.84 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 07 20 156  0.1  0.6  0.49  6.24  5.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 09 20 170  0.8  1.7  0.47  8.53  6.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 10 20 175  0.7  1.7  0.51  8.00  6.06 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 11 20 174  0.9  1.5  0.48  7.76  6.05 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 12 20 182  1.1  1.9  0.46  8.53  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 13 20 200  0.4  1.2  0.48  7.76  5.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 14 20 175  0.6  1.4  0.43  6.92  5.76 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 15 20 260  0.4  1.4  0.45  9.14  5.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 16 20  19  0.7  1.7  0.47  8.26  6.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 17 20 335  1.1  2.1  0.49  8.26  6.01 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 18 20 288  0.1  0.9  0.49  8.00  6.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 19 20  28  0.3  1.4  0.52  7.53  6.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 20 20 270  2.5  3.3  0.55  7.53  6.01 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 21 20 294  0.9  2.4  0.53  7.76  6.30 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 22 20 356  0.9  1.8  0.54  6.74  6.25 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 24 23 20 310  0.4  1.8  0.56  7.53  6.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 00 20 318  0.8  1.3  0.57  7.31  6.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 01 20 352  0.3  1.2  0.54  7.31  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 02 20   4  0.1  0.6  0.53  8.00  5.97 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 03 20  16  0.0  0.5  0.49  6.10  5.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 04 20 346  0.0  0.6  0.49  6.74  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 05 20 999  0.0  0.0  0.46  6.56  6.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 06 20 999  0.0  0.0  0.49  8.83  6.39 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 07 20 210  0.0  0.4  0.48  8.53  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 08 20 183  0.6  1.5  0.44  6.92  6.18 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 09 20 177  1.0  1.8  0.41  7.53  6.09 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 10 20  71  0.5  1.3  0.44  7.31  6.06 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 11 20 114  1.1  1.9  0.41  6.56  6.28 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 12 20  10  0.3  1.2  0.42  7.31  6.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 13 20 132  1.0  2.2  0.46  7.76  6.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 14 20 111  1.7  2.8  0.43  6.74  6.41 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 15 20 131  0.9  2.1  0.40  7.76  6.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 16 20 139  1.4  2.8  0.39 16.00  5.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 17 20 276  0.8  1.9  0.39  6.74  5.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 18 20 271  1.5  3.0  0.37 12.19  5.86 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 19 20 293  1.2  2.6  0.36 16.00  6.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 20 20 315  0.8  1.9  0.37  7.11  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 21 20 334  1.3  2.1  0.37 16.00  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 22 20 331  1.3  2.2  0.38 16.00  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 25 23 20 333  0.4  1.1  0.38  8.53  6.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 00 20   6  0.6  1.3  0.39  6.74  6.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 01 20 324  1.1  1.8  0.36 16.00  6.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 02 20 349  0.9  1.7  0.37 16.00  6.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 03 20  30  1.4  2.6  0.35 16.00  5.92 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 04 20  38  0.8  2.4  0.33 16.00  5.73 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 05 20  31  0.7  1.6  0.32 12.19  5.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 06 20  32  1.5  2.1  0.34 16.00  5.76 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 07 20  29  2.2  3.2  0.32  5.45  5.71 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 08 20  25  2.6  3.6  0.30  4.92  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 09 20  18  1.9  3.2  0.28 11.64  5.78 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 10 20  12  2.0  3.9  0.29 11.64  6.42 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 11 20  33  2.0  3.3  0.29 11.13  6.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 12 20  26  1.2  2.8  0.31 15.06  6.76 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 13 20  27  0.6  2.3  0.34 11.13  6.51 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 14 20  16  1.2  2.6  0.34 11.13  6.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 15 20 327  0.2  1.0  0.33 10.67  6.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 16 20 329  0.4  1.7  0.32 10.67  6.79 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 17 20 337  0.6  1.7  0.34 10.24  6.75 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 18 20 359  1.6  2.9  0.34 10.67  7.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 19 20 358  1.8  4.0  0.33 10.24  6.83 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 20 20 339  3.4  4.5  0.33 10.24  6.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 21 20 360  2.7  3.6  0.33  9.85  7.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 22 20  20  2.5  3.3  0.35  9.85  7.16 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 26 23 20  30  2.5  3.9  0.37  9.48  7.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 27 00 20 314  0.0  0.5  0.38  9.48  6.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 10 27 01 20   6  0.0  0.4  0.38  9.48  7.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
